"id","name","barcode","list_price","standard_price","categ_id","uom_id"
"__export__.product_template_8761_14e5b4b9","ALKAPOWDER POWD. SACHET 12 5 1","","9.2","9.200000000000001","All / Medicine","Units"
"__export__.product_template_13626_3a4e9799","ALKAPRESS 10MG  30/TAB","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_13627_0cd2f4e4","ALKAPRESS 5MG 20/TAB","","33.0","33.0","All / Medicine","Units"
"__export__.product_template_8762_6e1f1bad","ALKAPRESS PLUS  10/320MG 7/TAB","","17.5","17.5","All / Medicine","Units"
"__export__.product_template_8763_8ca9dfa3","ALKAPRESS PLUS 5/160MG  14/TAB","","46.0","46.0","All / Medicine","Units"
"__export__.product_template_13628_956a09b6","ALKAPRIDE 50mg 30/tab","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_13629_38ce0a67","ALKOR  10MG 14/TAB","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_13630_c755bab6","ALKOR  20MG 14/TAB","","46.0","46.0","All / Medicine","Units"
"__export__.product_template_13631_f7830311","ALKOR  40MG 14/TAB","","62.0","62.0","All / Medicine","Units"
"__export__.product_template_13632_daf2fd7c","ALKOR PLUS   10/40MG  /14TAB","","126.0","126.0","All / Medicine","Units"
"__export__.product_template_8764_5e02c954","ALKORPLUS   10/20MG  /14TAB","","98.0","98.0","All / Medicine","Units"
"__export__.product_template_16682_98d272fa","ALL-VENT SYRUP","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_13633_b5df3d25","ALLEAR 5/MG 20/TABS","","33.0","33.0","All / Medicine","Units"
"__export__.product_template_13634_9d396dd5","ALLERBAN S.R TABS 2 MG 20/TAB","","19.5","19.5","All / Medicine","Units"
"__export__.product_template_16683_b4e21906","ALLERBAN SYRUP 1 MG  5ML 1 100 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_16684_aea7b323","ALLERBAN SYRUP 20 MG 1 100 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_13635_b5bbafb1","ALLERBAN TABS S.R 2 MG 1","","18.6","18.6","All / Medicine","Units"
"__export__.product_template_8765_e80922af","ALLERDEP NASAL SPRAY","","95.0","95.0","All / Medicine","Units"
"__export__.product_template_13636_43b65cd1","ALLERFEN 180 MG20/tab","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_8766_f870b1cd","ALLERFEN 60MG 30/TAB","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_13637_d0e71f9c","ALLERGEX 20/tab","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_13638_7404b52b","ALLERGEX CAFFEINE 20/tab","","4.8","4.8","All / Medicine","Units"
"__export__.product_template_8767_4e920dbb","ALLERGEX CREAM","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_16685_3099ef2f","ALLERGIRAZ SYRUP 5 MG  5ML 1 120 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_16686_c9822d91","ALLERGYL 2MG 5ML SYRUP 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_8768_71bcf67a","ALLERGYL CREAM 1 15 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_13639_e323260c","ALLERGYL TABS 4 MG 10 20","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_13640_a677472a","ALLERGYNA FILM C.TABS 120 MG 10 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_8769_9d2cfb50","ALLERZONE 0.1% CREAM","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_8770_56244472","ALLERZONE LOTION 0.1 % 1 20 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_8771_cc140fa1","ALLERZONE OINT 0.1 % 1 25 1","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_13641_98c24655","ALLEVO 5/MG 20/TABS","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_13642_a1d7cf10","ALLOBEN 30/TABS","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_8772_ebe71697","ALMITAT OINT 0.05 % 1 15 G 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_16557_6af79512","ALNEMR NEW PLASTER 50/PATCH","","500.0","500.0","All / Medicine","Units"
"__export__.product_template_8773_b50ec483","ALOMIDE DROPS 0.1 % 1 5 1","","22.8","22.8","All / Medicine","Units"
"__export__.product_template_8774_80f046e0","ALOREED OINT 1 20 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_8775_4f76d6b7","ALPHA DRINK SACHETS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_8776_e1379376","ALPHA FRESH 20/SACHETS","","16.75","16.75","All / Medicine","Units"
"__export__.product_template_13643_6d6f3f9b","ALPHA HEPADOX CAPS 10 2","","40.0","40.0","All / Medicine","Units"
"__export__.product_template_8777_5b618aa6","ALPHA KADOL OINTMENT","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_13644_e004563c","ALPHA LIPOIC TABS 600 MG (STRIP OF 10 TAB) 2","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_8778_1e85109d","ALPHA NET CAPS 500 MG","","34.25","34.25","All / Medicine","Units"
"__export__.product_template_8779_50a9c67f","ALPHACALCIDOL DROP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13645_e0a9ed0f","ALPHAFEN TABS 600 MG 10 20","","71.0","71.0","All / Medicine","Units"
"__export__.product_template_13646_b41a823d","ALPHAFEN TABS 800 MG 10 2","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_8780_df22d7b8","ALPHAGAN 0.2% EYEDPS","","55.0","55.0","All / Medicine","Units"
"__export__.product_template_8781_4aaec379","ALPHAGAN P eye drops","","63.0","63.0","All / Medicine","Units"
"__export__.product_template_8782_52c3c58d","ALPHAMIX HAIR OIL 1 100 1","","31.2","31.2","All / Medicine","Units"
"__export__.product_template_8783_636e19db","ALPHANOVA  PLUS eye drop","","39.0","39.0","All / Medicine","Units"
"__export__.product_template_8784_f2307162","ALPHANOVA EYE /DROPS","","31.2","31.2","All / Medicine","Units"
"__export__.product_template_13647_26cad263","ALPHINTERN 30/TAB","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_13648_4ae8cce7","ALPRAX TABS 1 MG 10 2","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_13649_0ac0e35a","ALPRAX TABS S.R 1 MG 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_13650_d714ae09","ALTIAZEM 40/TAB","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_13651_e4538b91","ALUCAL PLUS TABS CHWE 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_13652_9a6d3725","ALUCAL TABS CHWE 320 MG 20 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_13653_5e8a9c73","ALUKAST FILM C.TABS 20 MG 20 1","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_16687_2b6d2baa","ALUMATREND 240ML","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_8785_85ee8914","ALVEOLIN 100ML SYRUP","","15.6","15.6","All / Medicine","Units"
"__export__.product_template_8786_a38d76e7","ALVEOLIN-P SYRUP 100ML","","15.48","15.48","All / Medicine","Units"
"__export__.product_template_8787_444abddb","ALVESCO INHALER 160 MCG  120 DOSE","","120.0","120.0","All / Medicine","Units"
"__export__.product_template_8788_aff05cf3","ALVESCO INHALER 160MCG 60DOSE","","90.0","90.0","All / Medicine","Units"
"__export__.product_template_8789_703e2b0f","ALVESCO INHALER 80MCG","","90.0","90.0","All / Medicine","Units"
"__export__.product_template_13654_409402a6","ALZAC CAPS 10 MG 10 2","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_8790_564ab79a","ALZEMENDA 5 MG 14 TAB","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_8791_f1ef56c2","ALZENTAL  200mg 2/tab","","3.5","3.5","All / Medicine","Units"
"__export__.product_template_8792_413983f3","ALZENTAL SUSP 100 MG 1 20 1","","4.4","4.4","All / Medicine","Units"
"__export__.product_template_13655_b185f1c1","ALZIXA FILM C.TABS 10 MG 10 3","","66.0","66.0","All / Medicine","Units"
"__export__.product_template_8793_1b5eea50","ALZMENDA 10MG 21/TAB","","43.5","43.5","All / Medicine","Units"
"__export__.product_template_13656_d53a02d4","ALZMENDA FILM C.TABS 10 MG 7 TABLETS 3","","43.5","43.5","All / Medicine","Units"
"__export__.product_template_13657_cafac5eb","ALZMENDA FILM C.TABS 20 MG 7 3","","54.75","54.75","All / Medicine","Units"
"__export__.product_template_13658_01122dc7","ALZMENDA FILM C.TABS 5 MG 7 TABLETS 2","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_8794_b44e4e07","ALZMENDA10MG ORAL DROPS","","33.0","33.0","All / Medicine","Units"
"__export__.product_template_13659_b8736b1a","AMAGLUST TABS 30MG  2 MG 10 3","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_13660_0ea5f90a","AMAGLUST TABS 30MG  4 MG 10 3","","58.5","58.5","All / Medicine","Units"
"__export__.product_template_13661_8179caf5","AMANTIN CAPS 100 MG 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_13662_0922e43d","AMARYL  4MG 30/TAB","","60.0","60.0","All / Medicine","Units"
"__export__.product_template_13663_640debfe","AMARYL 1 MG 30 /TAB","","19.8","19.8","All / Medicine","Units"
"__export__.product_template_13664_71d332c8","AMARYL 2mG 30/TAB","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_13665_cbf76038","AMARYL 3MG 30/TAB","","46.5","46.5","All / Medicine","Units"
"__export__.product_template_13666_19b7a752","AMARYL M 2/500MG 30/TABS","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_13667_e86c9103","AMBEZIM-G 30/TABS","","42.75","42.75","All / Medicine","Units"
"__export__.product_template_8795_eb00ed0d","AMBISONE 1/VIAL","","1820.0","1820.0","All / Medicine","Units"
"__export__.product_template_13668_bb0b45d3","AMBRODOXY CAPS 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_13669_4dc49361","AMBROXOL 30/tab","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_13670_fcd24290","AMBROXOL CAPS S.R 75 MG 1","","9.3","9.3","All / Medicine","Units"
"__export__.product_template_8796_8c709f38","AMBROXOL DROPS 7.5 MG 1 15 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_16688_cb4a2818","AMBROXOL SYRUP 15 MG 1 120 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_12965_d0b2a3d1","AMCINOL AMP.SUSP. 40 MG  ML 1 1 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_8797_840c3d77","AMEBAZOLE 1G 2/TAB","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_13273_63cf650d","AMFLUX V.IM IV DRY 0.5 G 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_13274_f9c2c21d","AMFLUX V.IM IV DRY 1 G 1","","7.3","7.3","All / Medicine","Units"
"__export__.product_template_13671_b0f39351","AMIGRAINE 30/TAB","","34.5","34.5","All / Medicine","Units"
"__export__.product_template_8798_914dc72f","AMIGRAWEST   2.5 MG 4/TAB","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_13275_e34cbbbd","AMIKABIOTIC VIAL 100 MG 1 2 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_13276_0ba0656e","AMIKABIOTIC VIAL 500 MG 1 2 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_13277_feebb7d6","AMIKACIN 100MG VIAL","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_13278_8b62a06a","AMIKACIN 500MG VIAL","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_8799_5145de9d","AMIKACIN SPRAY  100ML","","21075.0","21075.0","All / Medicine","Units"
"__export__.product_template_8800_95794496","AMIKACIN SPRAY 250 MG 50ML","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_13279_a0c5fb3e","AMIKACIN VIAL IM IV 100 MG   2 ML 1 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_13280_1ac4a7d9","AMIKACIN VIAL IM IV 250 MG 1 2 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_13281_74990e9f","AMIKACIN VIAL IM IV 500 MG   2 ML 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_13282_8055f38c","AMIKASKIV V.IM 500 MG 1 2 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_13283_384187e4","AMIKASKIV VIAL IM IV 1 G 1 4 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_13284_08cbf937","AMIKIN VIAL 100 MG","","6.9","6.9","All / Medicine","Units"
"__export__.product_template_13285_df47c123","AMIKIN VIAL 250 MG","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_13286_6780f666","AMIKIN VIAL 500 MG","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_8801_69d08a0f","AMILO -ACE 5/10mg 10/TAB","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_13672_8b656dc5","AMILO 10MG20/TAB","","22.0","22.0","All / Medicine","Units"
"__export__.product_template_13673_55e46885","AMILO 5MG  30/TAB","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_13674_429966b3","AMINO 18 CAPS 10 3","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_13675_9407f6cd","AMIPRIDE  50MG 20/TAB","","43.25","43.25","All / Medicine","Units"
"__export__.product_template_8802_12b6fcec","AMIPROSTONE 24 MG 20 CAP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_8803_3579f476","AMIPROSTONE 24MCG 20/CAP","","60.0","60.0","All / Medicine","Units"
"__export__.product_template_8804_7eefdfba","AMIPROSTONE 8 MG 20 CAP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_8805_e04c4a24","AMIPROSTONE 8MCG 20/CAP","","51.0","51.0","All / Medicine","Units"
"__export__.product_template_12966_cc686875","AMIRON INJ 6 AMP 3 ML 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_8806_f14c5154","AMITRIPTINE 50MG 30/TAB","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_13676_d13fd155","AMITRIPTINE 50mg 30/tab","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_13677_25c4b06e","AMLO-ACE CAPS 5 10MG 10 CAPS 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_13678_11f24623","AMLODIPINE  5MG 30/TAB","","33.0","33.0","All / Medicine","Units"
"__export__.product_template_13679_f6be06af","AMLODIPINE TABS 10 MG 10 2","","22.0","22.0","All / Medicine","Units"
"__export__.product_template_8807_0e3bb5a8","AMLOSAZIDE 5/40/12.5 30/tab","","78.0","78.0","All / Medicine","Units"
"__export__.product_template_8808_cb5a5dcc","AMLOVERAN 10/10MG 30TAB","","120.0","120.0","All / Medicine","Units"
"__export__.product_template_8809_ea30e26f","AMLOVERAN 5/5MG 30/TAB","","81.0","81.0","All / Medicine","Units"
"__export__.product_template_13680_96426e46","AMLOWEST TABS 2.5 MG 10 3","","16.5","16.5","All / Medicine","Units"
"__export__.product_template_8810_54d300e9","AMMONIATED MERCURY OINT 5 % 1 30 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_13681_a3be7c7b","AMOCEREBRAL PLUS 30 TAB","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_8811_2a503ab8","AMOCLAWIN SUSP DRY 228 MG  5ML 1 60 1","","12.6","12.6","All / Medicine","Units"
"__export__.product_template_8812_5a3569ff","AMOCLAWIN SUSP DRY 457 MG  5ML 1 60 1","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_13682_346f6c1e","AMOCLOX CAPS STRIPS 500 MG 1","","13.56","13.56","All / Medicine","Units"
"__export__.product_template_8813_10ff9525","AMOCOMB CREAM","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_13683_68d0f6af","AMOEBYL TABS 500 MG 1","","5.3","5.3","All / Medicine","Units"
"__export__.product_template_13684_0af10355","AMOFLAM ENTER.C.TABS 100 MG 10 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_13685_dbecf356","AMOFLUX CAPS 125 MG  125 1","","8.3","8.3","All / Medicine","Units"
"__export__.product_template_13686_b895087e","AMOFLUX CAPS 250 MG  250 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_8814_fa5797c6","AMOFLUX SUSP DRY 250 MG 1 100 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_13687_4bf0b4c1","AMOFLUXIN CAPS 500 MG 20 1","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_13688_203fe2d6","AMOFLUXIN TABS 1 G 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_13287_c5ab9252","AMOFLUXIN V.IM IV DRY 500 MG 1 VIAL 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_13689_48cdaecc","AMOPHAGE TABS 500 MG(STRIP OF 10TAB) 3","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_13690_11808efc","AMOSAR FORTE FILM C.TABS 100  25MG 10 3","","84.0","84.0","All / Medicine","Units"
"__export__.product_template_13691_bee6c7a7","AMOSAR SCOR.F.C.TAB 100 MG 10 3","","75.0","75.0","All / Medicine","Units"
"__export__.product_template_13692_ee386a6a","AMOSAR TABS 25 MG 20 1","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_13693_a1500d52","AMOSAR TABS 50 MG 10 3","","51.0","51.0","All / Medicine","Units"
"__export__.product_template_12967_b459dcc4","AMOSTIGMINE AMP. 0.5 MG 3 1 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_13694_5dcd15ed","AMOSTIGMINE TABS 15 MG 20 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_13695_662a2ceb","AMOTRIL TABS 0.5 MG 30 1","","5.2","5.2","All / Medicine","Units"
"__export__.product_template_13696_7b23ccfa","AMOTRIL TABS 2 MG 30 1","","8.3","8.3","All / Medicine","Units"
"__export__.product_template_13697_b883722e","AMOXICILLIN CAPS 500 MG 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_13698_3ec51e89","AMOXICILLIN STADA FILM C.TABS 1000 MG 6 2","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_13699_73df3da6","AMOXYCID CAPS 250 MG 12 1","","6.3","6.3","All / Medicine","Units"
"__export__.product_template_13700_4aafb51e","AMOXYCID CAPS 500 MG 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_8815_dd365032","AMOXYCID SUSP 125 MG 1 60 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_8816_744f5fb8","AMOXYCID SUSP 250 MG 1 60 1","","7.0","7.0","All / Medicine","Units"
